ticker,sector
WCIL.NS,UNKNOWN
WEALTH.NS,UNKNOWN
WEBELSOLAR.NS,UNKNOWN
WEIZMANIND.NS,UNKNOWN
WEL.NS,UNKNOWN
WELCORP.NS,CAPITAL_GOODS
WELENT.NS,UNKNOWN
WELINV.NS,UNKNOWN
WELSPUNLIV.NS,TEXTILES
WENDT.NS,UNKNOWN
WESTLIFE.NS,UNKNOWN
WEWIN.NS,UNKNOWN
WEWORK.NS,UNKNOWN
WHEELS.NS,UNKNOWN
WHIRLPOOL.NS,CONSUMER_DURABLES
WILLAMAGOR.NS,UNKNOWN
WINDLAS.NS,UNKNOWN
WINDMACHIN.NS,UNKNOWN
WINSOME.NS,UNKNOWN
WIPL.NS,UNKNOWN
WIPRO.NS,INFORMATION_TECHNOLOGY
WOCKPHARMA.NS,HEALTHCARE
WONDERLA.NS,UNKNOWN
WORTHPERI.NS,UNKNOWN
WSI.NS,UNKNOWN
WSTCSTPAPR.NS,UNKNOWN
XCHANGING.NS,UNKNOWN
XELPMOC.NS,UNKNOWN
XPROINDIA.NS,UNKNOWN
XTGLOBAL.NS,UNKNOWN
YASHO.NS,UNKNOWN
YATHARTH.NS,UNKNOWN
YATRA.NS,UNKNOWN
YESBANK.NS,FINANCIAL_SERVICES
YUKEN.NS,UNKNOWN
ZAGGLE.NS,UNKNOWN
ZEEL.NS,MEDIA_ENTERTAINMENT_AND_PUBLICATION
ZEELEARN.NS,UNKNOWN
ZEEMEDIA.NS,UNKNOWN
ZENITHEXPO.NS,UNKNOWN
ZENITHSTL.NS,UNKNOWN
ZENSARTECH.NS,INFORMATION_TECHNOLOGY
ZENTEC.NS,CAPITAL_GOODS
ZFCVINDIA.NS,AUTOMOBILE_AND_AUTO_COMPONENTS
ZIMLAB.NS,UNKNOWN
ZODIAC.NS,UNKNOWN
ZODIACLOTH.NS,UNKNOWN
ZOTA.NS,UNKNOWN
ZUARI.NS,UNKNOWN
ZUARIIND.NS,UNKNOWN
ZYDUSLIFE.NS,HEALTHCARE
ZYDUSWELL.NS,UNKNOWN
